,@anio_compra,@apel,@arch_adj,@es_reiteracion,@estado_compra,@fecha_compra,@fecha_pub_adj,@fondos_rotatorios,@id_compra,@id_inciso,@id_moneda_monto_adj,@id_tipo_resol,@id_tipocompra,@id_ue,@monto_adj,@nro_ampliacion,@num_compra,@num_resol,@objeto,@subtipo_compra,adjudicaciones,@arch_reiteracion,aclaraciones_adj,@id_ucc
1012,2019,S,,N,7,10/04/2019,24/05/2019 16:15,N,717958,25,0,2,CD,4,48142.13,0,49,4919,"El Departamento de Compras realizará la Compra Directa N° 49/2019 para la adquisición de MATERIALES PARA ARTESANIAS EN CUERO
",COM,"OrderedDict([('adjudicacion', [OrderedDict([('@nro_item', '3'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '210090180011'), ('@nombre_comercial', 'VARELA HNOS. SOCIEDAD ANONIMA'), ('@cant_adj', '6.00'), ('@precio_unit', '244.8300'), ('@precio_tot_imp', '1792.1600000000001'), ('@id_moneda', '0'), ('@id_articulo', '8460'), ('@desc_articulo', 'PUNZON'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', 'DIAMETRO'), ('@unidad_medida_variante', 'MM'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '10'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '210090180011'), ('@nombre_comercial', 'VARELA HNOS. SOCIEDAD ANONIMA'), ('@cant_adj', '1.00'), ('@precio_unit', '207.2800'), ('@precio_tot_imp', '252.88'), ('@id_moneda', '0'), ('@id_articulo', '83'), ('@desc_articulo', 'CEMENTO DE CONTACTO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '12'), ('@unidad', 'L'), ('@id_variante', '1|6|85'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', 'ENVASE'), ('@medida_presentacion', '1'), ('@unidad_medida_presentacion', 'L'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '6'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '210260450014'), ('@nombre_comercial', 'GONZALEZ BIANCHI FRANCISCO DANIEL'), ('@cant_adj', '3.00'), ('@precio_unit', '321.5000'), ('@precio_tot_imp', '1176.6900000000001'), ('@id_moneda', '0'), ('@id_articulo', '2025'), ('@desc_articulo', 'TIJERA DE SASTRE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '943|1|1'), ('@variante', 'LONGITUD'), ('@unidad_medida_variante', 'PLG'), ('@medida_variante', '10'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', 'art. pr690 -9"" 1/2')]), OrderedDict([('@nro_item', '8'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '210260450014'), ('@nombre_comercial', 'GONZALEZ BIANCHI FRANCISCO DANIEL'), ('@cant_adj', '25.00'), ('@precio_unit', '936.0000'), ('@precio_tot_imp', '28548'), ('@id_moneda', '0'), ('@id_articulo', '37018'), ('@desc_articulo', 'VAQUETA VEGETAL'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '14'), ('@unidad', 'M'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', 'op1 vaqueta vegetal')]), OrderedDict([('@nro_item', '9'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '210260450014'), ('@nombre_comercial', 'GONZALEZ BIANCHI FRANCISCO DANIEL'), ('@cant_adj', '25.00'), ('@precio_unit', '238.0000'), ('@precio_tot_imp', '7259'), ('@id_moneda', '0'), ('@id_articulo', '14466'), ('@desc_articulo', 'CUERO VAQUETA'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '14'), ('@unidad', 'M'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', 'cuero pecari')]), OrderedDict([('@nro_item', '11'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '210260450014'), ('@nombre_comercial', 'GONZALEZ BIANCHI FRANCISCO DANIEL'), ('@cant_adj', '100.00'), ('@precio_unit', '2.5000'), ('@precio_tot_imp', '305'), ('@id_moneda', '0'), ('@id_articulo', '72377'), ('@desc_articulo', 'ARGOLLA PARA LLAVERO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '12'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '210260450014'), ('@nombre_comercial', 'GONZALEZ BIANCHI FRANCISCO DANIEL'), ('@cant_adj', '100.00'), ('@precio_unit', '57.5000'), ('@precio_tot_imp', '7015'), ('@id_moneda', '0'), ('@id_articulo', '14489'), ('@desc_articulo', 'HEBILLA PARA PRENDAS DE VESTIR'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '212319150018'), ('@nombre_comercial', 'SCALABRINI DE MAINE JORGE DANIEL'), ('@cant_adj', '1.00'), ('@precio_unit', '1080.0000'), ('@precio_tot_imp', '1317.5999999999999'), ('@id_moneda', '0'), ('@id_articulo', '14828'), ('@desc_articulo', 'PINZA SACABOCADO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '7'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '212319150018'), ('@nombre_comercial', 'SCALABRINI DE MAINE JORGE DANIEL'), ('@cant_adj', '6.00'), ('@precio_unit', '65.0000'), ('@precio_tot_imp', '475.80000000000001'), ('@id_moneda', '0'), ('@id_articulo', '566'), ('@desc_articulo', 'TRINCHETA'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1729|1|1'), ('@variante', 'ANCHO'), ('@unidad_medida_variante', 'MM'), ('@medida_variante', '18'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')])])])",,,
1013,2019,,,N,7,24/05/2019,24/05/2019 16:15,N,728619,4,0,1,CD,20,3670.0,0,126,0,Faroles traseros SMI 1643,COM,"OrderedDict([('adjudicacion', OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '180150660019'), ('@nombre_comercial', 'HORNOS ABELAR MARCELO JAVIER'), ('@cant_adj', '2.00'), ('@precio_unit', '1504.1000'), ('@precio_tot_imp', '3670'), ('@id_moneda', '0'), ('@id_articulo', '5391'), ('@desc_articulo', 'FAROL TRASERO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', '245389'), ('@desc_detalle_variante', '-----'), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '21513|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'CAMIONETA'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', '1172'), ('@desc_marca', 'GONOW')]))])",,,
1014,2019,S,,N,7,24/05/2019,24/05/2019 16:15,N,727501,4,0,1,CD,26,196760.0,0,190,0,ADQ. DE HORNO PANADERO Y ESTUFAS ELÉCTRICAS AJUSTARSE AL ARCHIVO ADJUNTO EXCLUYENTE,COM,"OrderedDict([('adjudicacion', [OrderedDict([('@nro_item', '2'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '213808530016'), ('@nombre_comercial', 'ACLAN S.A.'), ('@cant_adj', '100.00'), ('@precio_unit', '632.7869'), ('@precio_tot_imp', '77200'), ('@id_moneda', '0'), ('@id_articulo', '442'), ('@desc_articulo', 'ESTUFA ELECTRICA'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '21839|1|1'), ('@variante', 'TIPO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'HALOGENA'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', 'Estufa Halógena Microsonic')]), OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '217009690015'), ('@nombre_comercial', 'SANQUILCO SOCIEDAD ANONIMA'), ('@cant_adj', '1.00'), ('@precio_unit', '98000.0000'), ('@precio_tot_imp', '119560'), ('@id_moneda', '0'), ('@id_articulo', '64988'), ('@desc_articulo', 'HORNO INDUSTRIAL ELECTRICO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '943|1|1'), ('@variante', 'NUMERO DE BANDEJAS'), ('@unidad_medida_variante', 'UNIDAD'), ('@medida_variante', '10'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')])])])",,,
1015,2019,N,,N,7,23/05/2019,24/05/2019 16:20,N,727104,33,0,2,CD,1,310950.62,0,142,0,"LA FISCALIA GENERAL DE LA NACION INVITA A COTIZAR LOS SIGUIENTES TRABAJOS EN LA SEDE DE FISCALIA DE MONTEVIDEO, SITO EN LA CALLE PAYSANDÚ 1283, ACORDE AL DETALLE ADJUNTO
La visita será obligatoria, el dia 17 de mayo desde la hora 14:00 hasta las 16:00, en presencia de un funcionario de Arquitectura quien realizará la visita,  deberán presentarse en la dirección Paysandú 1283",COM,"OrderedDict([('adjudicacion', [OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '218234600018'), ('@nombre_comercial', 'SOLDO BOCCARDO JUAN ANDRES'), ('@cant_adj', '1.00'), ('@precio_unit', '13550.0000'), ('@precio_tot_imp', '13550'), ('@id_moneda', '0'), ('@id_articulo', '26627'), ('@desc_articulo', 'ACONDICIONAMIENTO DE EDIFICIO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', 'Leyes Sociales')]), OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '218234600018'), ('@nombre_comercial', 'SOLDO BOCCARDO JUAN ANDRES'), ('@cant_adj', '1.00'), ('@precio_unit', '243771.0000'), ('@precio_tot_imp', '297400.62'), ('@id_moneda', '0'), ('@id_articulo', '26627'), ('@desc_articulo', 'ACONDICIONAMIENTO DE EDIFICIO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', 'Subtotal ITEMS')])])])",,,
1016,2019,N,,N,7,23/05/2019,24/05/2019 16:20,N,724999,33,0,1,CD,1,218770.0,0,115,0,Traducción de Inglés a Español de Documentación Oficial,COM,"OrderedDict([('adjudicacion', [OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '214276050013'), ('@nombre_comercial', 'GRAMAGLIA NASABAY MARIA VIRGINIA'), ('@cant_adj', '1.00'), ('@precio_unit', '175000.0000'), ('@precio_tot_imp', '213500'), ('@id_moneda', '0'), ('@id_articulo', '8894'), ('@desc_articulo', 'SERVICIO DE TRADUCCION'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '32684|1|1'), ('@variante', 'IDIOMA'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'INGLES - ESPAÑOL'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '2'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '214276050013'), ('@nombre_comercial', 'GRAMAGLIA NASABAY MARIA VIRGINIA'), ('@cant_adj', '1.00'), ('@precio_unit', '5270.0000'), ('@precio_tot_imp', '5270'), ('@id_moneda', '0'), ('@id_articulo', '10233'), ('@desc_articulo', 'TIMBRE PROFESIONAL'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', '31 timbres')])])])",,,
1017,2019,,acta_728986.pdf,N,7,22/05/2019,24/05/2019 16:25,N,728986,50,0,1,CE,1,16000000.0,0,3,1032019,Propuesta Técnica Banco Central del Uruguay -001-2019 en el marco del Convenio Marco de Cooperación entre el Banco Central del Uruguay y la Fundación Julio Ricaldoni de la Facultad de Ingeniería de la Universidad de la República.,33-3,"OrderedDict([('adjudicacion', OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '214913090010'), ('@nombre_comercial', 'FUNDACION JULIO RICALDONI'), ('@cant_adj', '2.00'), ('@precio_unit', '8000000.0000'), ('@precio_tot_imp', '16000000'), ('@id_moneda', '0'), ('@id_articulo', '67262'), ('@desc_articulo', 'SERVICIO DE MESA DE AYUDA Y SOPORTE INFORMATICO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '221'), ('@unidad', 'ANUAL'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]))])",,,
1018,2019,,,N,7,24/05/2019,24/05/2019 16:35,N,727816,2,0,1,CD,1,43999.3,0,5928,0,REPARACION DE VEHICULO - ANCHORENA,COM,"OrderedDict([('adjudicacion', OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '040464040018'), ('@nombre_comercial', 'SANGUINETTI NUÑEZ PABLO DANIEL'), ('@cant_adj', '1.00'), ('@precio_unit', '36065.0000'), ('@precio_tot_imp', '43999.300000000003'), ('@id_moneda', '0'), ('@id_articulo', '26546'), ('@desc_articulo', 'MANTENIMIENTO Y REP. DE VEHICULOS Y EQUIPOS INDUSTRIALES NO TRACCIONADOS'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]))])",,,
1019,2019,,,N,7,24/05/2019,24/05/2019 16:45,N,727814,2,0,1,CD,1,42382.8,0,5927,0,REPARACION DE VEHICULO - ANCHORENA,COM,"OrderedDict([('adjudicacion', OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '040500050014'), ('@nombre_comercial', 'RIVOIR ARISTIMUÑO VERONICA LISET'), ('@cant_adj', '1.00'), ('@precio_unit', '34740.0000'), ('@precio_tot_imp', '42382.800000000003'), ('@id_moneda', '0'), ('@id_articulo', '26546'), ('@desc_articulo', 'MANTENIMIENTO Y REP. DE VEHICULOS Y EQUIPOS INDUSTRIALES NO TRACCIONADOS'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]))])",,,
1020,2019,,,N,7,24/05/2019,24/05/2019 17:00,N,728992,4,0,1,CD,7,2440.0,0,225,225,"Alineación, rotación y balanceos del móvil SMI 2106.",COM,"OrderedDict([('adjudicacion', OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '030199200019'), ('@nombre_comercial', 'COSTA FRAGA JUAN JOSE'), ('@cant_adj', '1.00'), ('@precio_unit', '2000.0000'), ('@precio_tot_imp', '2440'), ('@id_moneda', '0'), ('@id_articulo', '26553'), ('@desc_articulo', 'SERVICIO DE ALINEACION PARA EQUIPO DE TRANSPORTE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '21513|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'CAMIONETA'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]))])",,,
1021,2019,,,N,7,24/05/2019,24/05/2019 17:00,N,728991,4,0,1,CD,17,11640.0,0,98,0,"SERVICIOS DE ALINEACION Y BALANCEOS DE VEHICULOS MAT SMI 3316, 2001, 1922 Y 3418",COM,"OrderedDict([('adjudicacion', [OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '150083800010'), ('@nombre_comercial', 'AUTOSERVICIOS LTDA'), ('@cant_adj', '3.00'), ('@precio_unit', '758.1967'), ('@precio_tot_imp', '2775'), ('@id_moneda', '0'), ('@id_articulo', '26553'), ('@desc_articulo', 'SERVICIO DE ALINEACION PARA EQUIPO DE TRANSPORTE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '21513|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'CAMIONETA'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '2'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '150083800010'), ('@nombre_comercial', 'AUTOSERVICIOS LTDA'), ('@cant_adj', '1.00'), ('@precio_unit', '758.1967'), ('@precio_tot_imp', '925'), ('@id_moneda', '0'), ('@id_articulo', '26553'), ('@desc_articulo', 'SERVICIO DE ALINEACION PARA EQUIPO DE TRANSPORTE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '17047|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'AUTOMOVIL'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '3'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '150083800010'), ('@nombre_comercial', 'AUTOSERVICIOS LTDA'), ('@cant_adj', '8.00'), ('@precio_unit', '221.3114'), ('@precio_tot_imp', '2160'), ('@id_moneda', '0'), ('@id_articulo', '6528'), ('@desc_articulo', 'SERVICIO DE BALANCEO PARA EQUIPO DE TRANSPORTE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '21513|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'CAMIONETA'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '3'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '150083800010'), ('@nombre_comercial', 'AUTOSERVICIOS LTDA'), ('@cant_adj', '4.00'), ('@precio_unit', '245.9016'), ('@precio_tot_imp', '1200'), ('@id_moneda', '0'), ('@id_articulo', '6528'), ('@desc_articulo', 'SERVICIO DE BALANCEO PARA EQUIPO DE TRANSPORTE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '21513|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'CAMIONETA'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', ''), ('@variacion', '1')]), OrderedDict([('@nro_item', '4'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '150083800010'), ('@nombre_comercial', 'AUTOSERVICIOS LTDA'), ('@cant_adj', '4.00'), ('@precio_unit', '221.3114'), ('@precio_tot_imp', '1080'), ('@id_moneda', '0'), ('@id_articulo', '6528'), ('@desc_articulo', 'SERVICIO DE BALANCEO PARA EQUIPO DE TRANSPORTE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '17047|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'AUTOMOVIL'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '5'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '150083800010'), ('@nombre_comercial', 'AUTOSERVICIOS LTDA'), ('@cant_adj', '12.00'), ('@precio_unit', '221.3114'), ('@precio_tot_imp', '3240'), ('@id_moneda', '0'), ('@id_articulo', '11522'), ('@desc_articulo', 'SERVICIO DE GOMERIA'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '83253|1|1'), ('@variante', 'TIPO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'DESENLLANTE Y ENLLANTE, BALANCEO, ROTACION Y ALINEACION'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]), OrderedDict([('@nro_item', '6'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '150083800010'), ('@nombre_comercial', 'AUTOSERVICIOS LTDA'), ('@cant_adj', '4.00'), ('@precio_unit', '53.2786'), ('@precio_tot_imp', '260'), ('@id_moneda', '0'), ('@id_articulo', '10730'), ('@desc_articulo', 'VALVULA PARA NEUMATICO'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '1|1|1'), ('@variante', '-----'), ('@unidad_medida_variante', '-----'), ('@medida_variante', '-----'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')])])])",,,
1022,2019,,,N,7,24/05/2019,24/05/2019 17:05,N,728995,4,0,1,CD,7,2684.0,0,226,226,"Alineación, enllantes y balanceos del móvil SMI 3516.",COM,"OrderedDict([('adjudicacion', OrderedDict([('@nro_item', '1'), ('@tipo_doc_prov', 'R'), ('@nro_doc_prov', '030199200019'), ('@nombre_comercial', 'COSTA FRAGA JUAN JOSE'), ('@cant_adj', '1.00'), ('@precio_unit', '2200.0000'), ('@precio_tot_imp', '2684'), ('@id_moneda', '0'), ('@id_articulo', '26553'), ('@desc_articulo', 'SERVICIO DE ALINEACION PARA EQUIPO DE TRANSPORTE'), ('@id_color', ''), ('@desc_color', ''), ('@id_detalle_variante', ''), ('@desc_detalle_variante', ''), ('@id_unidad', '22'), ('@unidad', 'UNIDAD'), ('@id_variante', '21513|1|1'), ('@variante', 'TIPO DE VEHICULO'), ('@unidad_medida_variante', '-----'), ('@medida_variante', 'CAMIONETA'), ('@presentacion', '-----'), ('@medida_presentacion', '-----'), ('@unidad_medida_presentacion', '-----'), ('@id_marca', ''), ('@desc_marca', '')]))])",,,
